epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,45402,1.71835,1.88891,2.55626,0.50269,0.60756,0.52526,0.39751,1.96644,1.66356,2.63914,0.000148596,0.000148596,0.000148596
107,45882.5,1.71134,1.91979,2.53853,0.53375,0.63543,0.56365,0.4223,1.91078,1.67672,2.66239,0.000139431,0.000139431,0.000139431
108,46354.5,1.67017,1.78262,2.516,0.48543,0.62054,0.55139,0.40979,1.83498,1.73661,2.55618,0.000130265,0.000130265,0.000130265
109,46832.5,1.67505,1.81483,2.49695,0.4893,0.61112,0.50633,0.38461,1.8634,1.87313,2.59794,0.000121099,0.000121099,0.000121099
110,47306.1,1.61641,1.71853,2.48389,0.52002,0.58485,0.5601,0.40274,1.88612,1.78809,2.6666,0.000111933,0.000111933,0.000111933
111,47778.3,1.37042,1.60375,2.26092,0.50015,0.59699,0.54266,0.40239,1.90723,1.75988,2.5971,0.000102768,0.000102768,0.000102768
112,48247.5,1.38715,1.51716,2.32447,0.58522,0.51212,0.55439,0.40881,1.8027,1.6977,2.45084,9.36017e-05,9.36017e-05,9.36017e-05
113,48739.3,1.30147,1.42175,2.22643,0.56948,0.50242,0.50984,0.39279,1.81463,1.80252,2.46289,8.4436e-05,8.4436e-05,8.4436e-05
114,49284.1,1.24808,1.35354,2.20038,0.63491,0.50645,0.5535,0.4141,1.84638,1.77639,2.58921,7.52703e-05,7.52703e-05,7.52703e-05
115,49823.6,1.31049,1.38368,2.22769,0.47376,0.63304,0.57226,0.41967,1.84461,1.74986,2.59793,6.61045e-05,6.61045e-05,6.61045e-05
116,50311.9,1.25439,1.32486,2.20776,0.51658,0.65888,0.57957,0.42598,1.83504,1.71052,2.59383,5.69387e-05,5.69387e-05,5.69387e-05
117,50827.4,1.29145,1.3232,2.22809,0.50734,0.59901,0.56841,0.42102,1.81829,1.73983,2.5281,4.7773e-05,4.7773e-05,4.7773e-05
118,51317.6,1.25663,1.32701,2.21332,0.5614,0.54938,0.58035,0.42711,1.81323,1.72413,2.52915,3.86073e-05,3.86073e-05,3.86073e-05
119,51839.3,1.23548,1.29125,2.17305,0.61382,0.52923,0.57907,0.43509,1.82976,1.70016,2.5658,2.94415e-05,2.94415e-05,2.94415e-05
120,52343.2,1.24572,1.29655,2.2068,0.56866,0.56648,0.58903,0.44089,1.83766,1.6867,2.58247,2.02757e-05,2.02757e-05,2.02757e-05
