epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,7205.57,1.98137,0.99421,1.1534,0.81436,0.77416,0.84586,0.35875,1.89916,1.20906,1.1468,0.0016931,0.0016931,0.0016931
64,7310.51,1.9823,1.02974,1.18531,0.78936,0.7451,0.78738,0.35644,1.77015,1.19818,1.10703,0.00168815,0.00168815,0.00168815
65,7415.87,1.98546,1.0195,1.16208,0.90051,0.79863,0.87272,0.3826,2.02393,1.10106,1.19001,0.0016832,0.0016832,0.0016832
66,7524.49,1.9552,0.98878,1.15696,0.88247,0.79412,0.87386,0.39745,1.8363,1.28524,1.11983,0.00167825,0.00167825,0.00167825
67,7627.15,1.95643,0.98608,1.1227,0.80868,0.78735,0.85221,0.37583,1.88382,1.21768,1.13476,0.0016733,0.0016733,0.0016733
68,7724.95,2.06498,1.05109,1.18787,0.90144,0.89668,0.94942,0.4378,1.79667,0.92444,1.11207,0.00166835,0.00166835,0.00166835
69,7823.12,1.99625,1.01266,1.14167,0.72407,0.62745,0.72027,0.30411,1.88284,1.92783,1.1264,0.0016634,0.0016634,0.0016634
70,7921.72,1.95007,1.07954,1.10805,0.91125,0.92157,0.95681,0.38094,1.91428,0.99292,1.13259,0.00165845,0.00165845,0.00165845
71,8019.5,2.02193,1.03176,1.15714,0.93113,0.92157,0.96586,0.43355,1.83984,0.91218,1.13239,0.0016535,0.0016535,0.0016535
72,8115.42,1.92291,0.98496,1.12508,0.91393,0.90196,0.95742,0.42348,1.81063,0.92968,1.11262,0.00164855,0.00164855,0.00164855
73,8213.89,2.01966,1.003,1.14611,0.85243,0.94118,0.93891,0.42003,1.79644,0.93239,1.11555,0.0016436,0.0016436,0.0016436
74,8316.01,2.0051,0.98138,1.12942,0.85253,0.90687,0.91619,0.42384,1.84563,0.97519,1.11109,0.00163865,0.00163865,0.00163865
75,8415.71,1.99083,0.99082,1.12436,0.77516,0.87882,0.83784,0.34925,1.94837,1.34036,1.13806,0.0016337,0.0016337,0.0016337
76,8512.66,1.97012,1.00869,1.16496,0.67629,0.58824,0.6645,0.27908,2.07176,2.07867,1.17077,0.00162875,0.00162875,0.00162875
77,8611.33,1.93174,1.00398,1.13576,0.91304,0.93137,0.93967,0.43909,1.78488,0.90289,1.10835,0.0016238,0.0016238,0.0016238
78,8713.41,2.01302,1.01698,1.14536,0.71041,0.83333,0.77455,0.31209,1.90697,1.33896,1.14533,0.00161885,0.00161885,0.00161885
79,8811.64,1.96557,0.98917,1.1317,0.662,0.53922,0.60478,0.25735,2.00723,1.72431,1.18988,0.0016139,0.0016139,0.0016139
80,8926.99,1.92858,1.00439,1.13854,0.08774,0.07843,0.03366,0.01592,2.06515,24.5897,1.21437,0.00160895,0.00160895,0.00160895
81,9024.57,1.86781,0.93359,1.10784,0.91648,0.86063,0.92214,0.43051,1.79518,0.94317,1.10253,0.001604,0.001604,0.001604
82,9121.91,1.9439,0.9285,1.09668,0.92599,0.90196,0.94674,0.41458,1.90604,0.93197,1.13882,0.00159905,0.00159905,0.00159905
83,9217.56,1.94371,0.96405,1.11858,0.86187,0.89216,0.92281,0.41915,1.8369,0.97111,1.1124,0.0015941,0.0015941,0.0015941
84,9323.75,1.97412,0.98624,1.14275,0.86615,0.89216,0.90128,0.36718,1.95279,1.04,1.14275,0.00158915,0.00158915,0.00158915
85,9435.86,2.00458,0.98198,1.1369,0.90438,0.85294,0.89291,0.38793,1.84417,1.00476,1.12748,0.0015842,0.0015842,0.0015842
