epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,62992.7,1.04852,0.67699,2.0678,0.97317,0.97727,0.98847,0.89246,0.97804,0.48061,2.01802,0.0010298,0.0010298,0.0010298
51,64181.2,1.04289,0.67298,2.05924,0.97377,0.98426,0.98977,0.9043,0.94287,0.43534,2.00099,0.00101,0.00101,0.00101
52,65368.5,1.06027,0.68811,2.0864,0.98475,0.9784,0.99011,0.89209,0.95329,0.48146,2.00727,0.0009902,0.0009902,0.0009902
53,66556.9,1.05252,0.67569,2.08813,0.97189,0.97159,0.99092,0.89219,0.96684,0.46337,2.00302,0.0009704,0.0009704,0.0009704
54,67740.5,1.06183,0.68879,2.0614,0.97871,0.9678,0.99112,0.89757,0.9774,0.47115,2.00887,0.0009506,0.0009506,0.0009506
55,68927.3,1.05488,0.65814,2.07496,0.96891,0.94886,0.98388,0.85956,1.14398,0.67512,2.15325,0.0009308,0.0009308,0.0009308
56,70112.3,1.0511,0.65342,2.08644,0.41704,0.35227,0.35971,0.22919,3.73235,8.67456,4.73636,0.000911,0.000911,0.000911
57,71297.8,1.05838,0.66267,2.07559,0.97445,0.97159,0.99098,0.90293,0.92809,0.44188,1.97864,0.0008912,0.0008912,0.0008912
58,72482.6,1.05081,0.67917,2.07687,0.97468,0.95265,0.98873,0.85957,1.09065,0.59261,2.09035,0.0008714,0.0008714,0.0008714
59,73670.7,1.04384,0.66372,2.06697,0.97717,0.9727,0.98918,0.89352,0.97855,0.49949,2.01232,0.0008516,0.0008516,0.0008516
60,74858,1.02692,0.64557,2.06343,0.36025,0.32955,0.33699,0.18445,4.12342,8.79641,5.28957,0.0008318,0.0008318,0.0008318
61,76043.5,1.0235,0.65287,2.06237,0.95698,0.92692,0.97987,0.83935,1.22394,0.73347,2.23854,0.000812,0.000812,0.000812
62,77228,1.02906,0.65175,2.04889,0.97165,0.98295,0.98945,0.90905,0.91145,0.42561,1.97999,0.0007922,0.0007922,0.0007922
63,78414.1,1.03368,0.6617,2.06903,0.33033,0.41667,0.37214,0.12642,5.1512,8.37284,6.74921,0.0007724,0.0007724,0.0007724
64,79600.5,1.04861,0.64894,2.07964,0.97357,0.97653,0.98919,0.90449,0.91921,0.44482,1.97192,0.0007526,0.0007526,0.0007526
65,80781.7,1.01708,0.63733,2.06294,0.97159,0.97163,0.98902,0.89841,0.95447,0.47056,2.00444,0.0007328,0.0007328,0.0007328
66,81964.8,1.02752,0.65835,2.05511,0.90032,0.89962,0.95973,0.7755,1.63755,1.29923,2.56598,0.000713,0.000713,0.000713
67,83151,1.00409,0.62548,2.05683,0.96975,0.97159,0.9897,0.90764,0.90472,0.44267,1.97784,0.0006932,0.0006932,0.0006932
68,84334.6,0.99458,0.62658,2.05052,0.97945,0.96212,0.98977,0.89297,0.96998,0.4848,2.02094,0.0006734,0.0006734,0.0006734
69,85516.7,1.01063,0.64289,2.05625,0.98235,0.98106,0.99265,0.92337,0.87424,0.40054,1.94495,0.0006536,0.0006536,0.0006536
70,86717.1,0.99123,0.62822,2.04196,0.85671,0.69886,0.86195,0.63949,2.0669,2.23978,2.87746,0.0006338,0.0006338,0.0006338
71,87923.5,0.97404,0.60504,2.03375,0.97539,0.97596,0.99034,0.91078,0.8815,0.45537,1.95102,0.000614,0.000614,0.000614
72,89136.2,1.00548,0.61937,2.05244,0.98083,0.96899,0.99031,0.91136,0.8952,0.46119,1.95665,0.0005942,0.0005942,0.0005942
73,90448.7,0.98537,0.61692,2.04256,0.96181,0.90621,0.9769,0.82375,1.27661,0.83034,2.25962,0.0005744,0.0005744,0.0005744
74,91772.8,0.99004,0.61615,2.04553,0.97342,0.98485,0.99142,0.91701,0.86115,0.39062,1.94047,0.0005546,0.0005546,0.0005546
75,93128.4,0.98087,0.63535,2.05416,0.97381,0.986,0.99114,0.92003,0.86344,0.41407,1.93499,0.0005348,0.0005348,0.0005348
76,94421.4,0.98807,0.61136,2.04675,0.98138,0.96402,0.98988,0.86976,1.09325,0.55659,2.10196,0.000515,0.000515,0.000515
77,95717.7,0.98277,0.60837,2.03225,0.98865,0.99017,0.9921,0.91576,0.87256,0.39179,1.94447,0.0004952,0.0004952,0.0004952
78,97096.9,0.99557,0.61456,2.04987,0.97362,0.98106,0.9904,0.90433,0.91832,0.43494,1.97627,0.0004754,0.0004754,0.0004754
79,98461.1,0.96949,0.59606,2.03439,0.96554,0.97917,0.98991,0.91148,0.90885,0.43912,1.96977,0.0004556,0.0004556,0.0004556
80,99802.7,0.98013,0.59944,2.04472,0.97539,0.97574,0.99155,0.91514,0.88222,0.4339,1.93866,0.0004358,0.0004358,0.0004358
81,101138,0.98193,0.60352,2.03252,0.96963,0.96751,0.99037,0.90681,0.91985,0.43853,1.97538,0.000416,0.000416,0.000416
82,102484,0.95488,0.58882,2.02352,0.97745,0.98533,0.99183,0.91587,0.87567,0.40307,1.95161,0.0003962,0.0003962,0.0003962
83,103835,0.95779,0.5775,2.01945,0.97581,0.99333,0.99174,0.91406,0.87018,0.39795,1.93962,0.0003764,0.0003764,0.0003764
84,105188,0.96061,0.58364,2.02709,0.97984,0.97538,0.99111,0.91388,0.89183,0.41227,1.94646,0.0003566,0.0003566,0.0003566
85,106530,0.95524,0.59826,2.03359,0.97235,0.98674,0.99166,0.9143,0.89417,0.40583,1.95256,0.0003368,0.0003368,0.0003368
86,107887,0.9407,0.58582,2.01451,0.97917,0.9794,0.98991,0.91604,0.87788,0.42846,1.93454,0.000317,0.000317,0.000317
87,109241,0.93631,0.58209,2.01745,0.97547,0.98864,0.99158,0.92434,0.85154,0.3812,1.92327,0.0002972,0.0002972,0.0002972
88,110598,0.92272,0.56554,2.00425,0.97373,0.98282,0.98986,0.91059,0.90951,0.42193,1.94939,0.0002774,0.0002774,0.0002774
89,111959,0.94775,0.57747,2.02618,0.98304,0.98779,0.98993,0.91173,0.89881,0.4052,1.96234,0.0002576,0.0002576,0.0002576
90,113339,0.92153,0.56475,2.0135,0.98303,0.98743,0.99225,0.92228,0.85664,0.39948,1.93406,0.0002378,0.0002378,0.0002378
91,114722,0.755,0.38027,1.85883,0.96453,0.98485,0.98911,0.91892,0.85922,0.42533,1.93476,0.000218,0.000218,0.000218
92,116033,0.73838,0.36535,1.84623,0.97934,0.98738,0.99014,0.91797,0.8657,0.40868,1.94016,0.0001982,0.0001982,0.0001982
93,117338,0.73196,0.3598,1.84864,0.97171,0.97565,0.98862,0.88407,1.03349,0.51752,2.06235,0.0001784,0.0001784,0.0001784
94,118655,0.71657,0.34781,1.83283,0.9885,0.97689,0.99037,0.92286,0.85902,0.39046,1.93049,0.0001586,0.0001586,0.0001586
95,119963,0.72025,0.35143,1.83466,0.97813,0.98864,0.99062,0.92085,0.86666,0.40519,1.94187,0.0001388,0.0001388,0.0001388
96,121276,0.71202,0.34915,1.82256,0.98194,0.98485,0.99057,0.92263,0.87155,0.39697,1.94465,0.000119,0.000119,0.000119
97,122621,0.70306,0.3433,1.81118,0.98484,0.98455,0.99046,0.92135,0.86305,0.39766,1.93532,9.92e-05,9.92e-05,9.92e-05
98,123971,0.70321,0.34888,1.81261,0.98295,0.98252,0.99082,0.92363,0.86185,0.39834,1.9442,7.94e-05,7.94e-05,7.94e-05
99,125267,0.6984,0.33447,1.79422,0.98299,0.98514,0.99084,0.92162,0.86012,0.38892,1.93926,5.96e-05,5.96e-05,5.96e-05
100,126543,0.70449,0.34664,1.81563,0.97573,0.98295,0.99019,0.92242,0.86416,0.39856,1.93829,3.98e-05,3.98e-05,3.98e-05
