epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,3919.71,1.78427,0.84984,1.11024,0.29582,0.55263,0.52665,0.19215,2.17394,4.32895,1.20606,0.00145055,0.00145055,0.00145055
113,3952.15,1.61468,0.8132,1.02054,0.54919,0.63158,0.68817,0.28725,2.07293,2.63497,1.18368,0.0014456,0.0014456,0.0014456
114,3981.88,1.66643,0.86161,1.06652,0.87708,0.78947,0.82867,0.35732,1.99518,1.06589,1.17027,0.00144065,0.00144065,0.00144065
115,4010.57,1.908,0.91676,1.14391,0.85945,0.86842,0.90011,0.36913,1.95925,0.90895,1.16255,0.0014357,0.0014357,0.0014357
116,4039.28,1.72226,0.86796,1.05621,0.82972,0.76316,0.88053,0.37788,1.98491,1.1468,1.16552,0.00143075,0.00143075,0.00143075
117,4068.45,1.72771,0.84062,1.03991,0.87793,0.75719,0.85009,0.36908,2.03555,1.32473,1.18622,0.0014258,0.0014258,0.0014258
118,4097.18,1.72913,0.86485,1.1152,0.73649,0.57895,0.7349,0.33104,2.10504,1.91786,1.22497,0.00142085,0.00142085,0.00142085
119,4125.59,1.62874,0.82596,1.03577,0.85567,0.89474,0.91698,0.40178,1.95026,0.91379,1.16558,0.0014159,0.0014159,0.0014159
120,4154.89,1.83079,0.90383,1.07987,0.90182,0.96706,0.94279,0.44131,1.80619,0.90538,1.09636,0.00141095,0.00141095,0.00141095
121,4184.04,1.77734,0.83253,1.10438,0.90684,0.86842,0.92638,0.41304,1.83936,0.95392,1.09687,0.001406,0.001406,0.001406
122,4212.93,1.78852,0.81328,1.07203,0.29032,0.23684,0.19633,0.07761,2.3431,5.26096,1.29139,0.00140105,0.00140105,0.00140105
123,4241.64,1.65149,0.80223,1.10456,0.29032,0.23684,0.19633,0.07761,2.42349,8.47098,1.28602,0.0013961,0.0013961,0.0013961
124,4270.06,1.60333,0.83757,1.0553,0.29032,0.23684,0.19633,0.07761,2.59834,7.57656,1.38348,0.00139115,0.00139115,0.00139115
125,4298.82,1.73942,0.8944,1.05463,0.07895,0.07895,0.0431,0.00717,2.63381,6.62064,1.40185,0.0013862,0.0013862,0.0013862
126,4327.99,1.85149,0.95821,1.10932,0.50298,0.21053,0.32685,0.10005,2.34899,3.57648,1.28811,0.00138125,0.00138125,0.00138125
127,4356.41,1.6536,0.83251,1.07959,0.77909,0.76316,0.8553,0.34904,2.0625,1.25847,1.16114,0.0013763,0.0013763,0.0013763
128,4384.6,1.72601,0.85752,1.10085,0.78883,0.84211,0.81996,0.38246,1.92327,0.96833,1.14159,0.00137135,0.00137135,0.00137135
