epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,1493.47,0.52006,0.45489,1.04867,0.98499,1,0.995,0.90634,0.44735,0.30651,1.00118,0.00135344,0.00135344,0.00135344
78,1514.67,0.52989,0.45375,1.03886,0.24963,0.52083,0.27113,0.05881,3.81236,3.37029,8.16647,0.00134931,0.00134931,0.00134931
79,1536.56,0.51258,0.43109,1.03892,0.47126,0.91667,0.71285,0.25195,2.38551,2.29504,3.58569,0.00134519,0.00134519,0.00134519
80,1558.7,0.54596,0.45336,1.07649,0.99267,0.98134,0.995,0.91407,0.42378,0.29664,0.99009,0.00134106,0.00134106,0.00134106
81,1579.34,0.54711,0.44449,1.0672,0.99391,0.98623,0.995,0.90857,0.48161,0.35957,1.02722,0.00133693,0.00133693,0.00133693
82,1601.66,0.53761,0.47233,1.04194,0.9543,0.94662,0.98722,0.86263,0.56766,0.4727,1.0892,0.00133281,0.00133281,0.00133281
83,1624.1,0.55343,0.45387,1.051,0.41754,0.53382,0.4289,0.10653,3.55289,2.76701,7.00057,0.00132868,0.00132868,0.00132868
84,1645.14,0.50312,0.4456,1.03967,0.35477,0.60417,0.42922,0.10182,3.30116,3.01929,6.22776,0.00132456,0.00132456,0.00132456
85,1666.12,0.5125,0.44365,1.04776,0.54382,0.625,0.544,0.11971,3.66742,2.19987,6.89391,0.00132043,0.00132043,0.00132043
86,1688.65,0.53069,0.44496,1.0693,0.99017,0.97866,0.99155,0.72263,1.09116,0.50506,1.69774,0.0013163,0.0013163,0.0013163
87,1709.89,0.52305,0.43494,1.03813,0.88522,0.91667,0.95658,0.81231,0.538,0.59589,1.08977,0.00131218,0.00131218,0.00131218
88,1730.38,0.52554,0.44372,1.05962,0.98335,0.95998,0.9942,0.87427,0.4696,0.39812,1.04935,0.00130805,0.00130805,0.00130805
89,1752.19,0.5345,0.47933,1.0664,0.94994,0.99754,0.995,0.89445,0.43955,0.31021,1.02817,0.00130393,0.00130393,0.00130393
90,1774.13,0.53384,0.46744,1.06907,0.88952,0.97815,0.99134,0.90984,0.38862,0.43792,0.97774,0.0012998,0.0012998,0.0012998
91,1795.42,0.53304,0.47041,1.05479,0.93427,0.98287,0.995,0.91269,0.40619,0.32887,0.96388,0.00129568,0.00129568,0.00129568
92,1817.45,0.52062,0.45035,1.0383,0.9971,1,0.995,0.91316,0.44908,0.26526,1.00428,0.00129155,0.00129155,0.00129155
93,1839.49,0.51688,0.433,1.02763,0.99656,1,0.995,0.89885,0.42119,0.26178,0.97894,0.00128742,0.00128742,0.00128742
94,1860.8,0.52219,0.44798,1.0327,0.92811,0.89583,0.93872,0.45382,1.63943,0.91995,2.60897,0.0012833,0.0012833,0.0012833
95,1884.73,0.52231,0.4677,1.04024,0.61109,0.42674,0.42498,0.06828,3.99515,1.46485,9.53165,0.00127917,0.00127917,0.00127917
96,1907.09,0.52207,0.44593,1.04316,0.99362,0.99931,0.995,0.88548,0.52046,0.36869,1.0515,0.00127505,0.00127505,0.00127505
97,1929.53,0.51533,0.43352,1.04286,0.99524,1,0.995,0.92672,0.41236,0.26002,0.99192,0.00127092,0.00127092,0.00127092
98,1951.96,0.54425,0.46753,1.06875,0.98487,1,0.995,0.89544,0.4697,0.31041,1.05533,0.00126679,0.00126679,0.00126679
99,1975.52,0.52969,0.44069,1.05197,0.99402,1,0.995,0.89264,0.45012,0.29391,1.00289,0.00126267,0.00126267,0.00126267
100,1996.45,0.52412,0.44392,1.04517,0.99182,1,0.995,0.91374,0.45667,0.27622,1.02091,0.00125854,0.00125854,0.00125854
101,2019.92,0.54231,0.43546,1.04719,0.9866,0.97917,0.9942,0.91146,0.41669,0.2758,0.98549,0.00125442,0.00125442,0.00125442
102,2043.51,0.50148,0.40699,1.03216,0.99296,1,0.995,0.91708,0.42492,0.27499,1.00663,0.00125029,0.00125029,0.00125029
103,2065.62,0.48616,0.38972,1.01864,0.98362,0.99509,0.995,0.91233,0.43474,0.27207,1.02324,0.00124617,0.00124617,0.00124617
104,2089.37,0.52295,0.44889,1.06065,0.97795,1,0.995,0.90689,0.4494,0.25497,1.02583,0.00124204,0.00124204,0.00124204
105,2112.28,0.49098,0.41506,1.02897,0.99538,0.98126,0.995,0.89144,0.45379,0.27908,1.02172,0.00123791,0.00123791,0.00123791
106,2136.29,0.50013,0.41646,1.03189,0.9969,0.98125,0.995,0.91429,0.43236,0.25768,1.00154,0.00123379,0.00123379,0.00123379
107,2159.23,0.5129,0.39947,1.0319,0.98846,0.99876,0.995,0.91616,0.43215,0.24402,1.00118,0.00122966,0.00122966,0.00122966
108,2182.39,0.5033,0.43595,1.03329,0.99735,1,0.995,0.90791,0.44477,0.26199,0.99978,0.00122554,0.00122554,0.00122554
109,2205.16,0.49459,0.42766,1.02366,0.99763,1,0.995,0.91447,0.46236,0.26115,1.0194,0.00122141,0.00122141,0.00122141
110,2226.42,0.50779,0.42329,1.03491,0.9938,0.98177,0.995,0.81917,0.73965,0.41282,1.25033,0.00121729,0.00121729,0.00121729
111,2247.75,0.51446,0.41416,1.04433,0.99201,0.98146,0.995,0.91539,0.44977,0.27088,1.0101,0.00121316,0.00121316,0.00121316
112,2270.68,0.50271,0.41883,1.04428,0.98419,0.98017,0.995,0.91547,0.39886,0.25934,0.9784,0.00120903,0.00120903,0.00120903
113,2294.59,0.50161,0.39946,1.01978,0.97909,0.97961,0.995,0.91394,0.40644,0.2771,0.98682,0.00120491,0.00120491,0.00120491
114,2318.64,0.50882,0.42276,1.04208,0.99405,0.98107,0.995,0.9098,0.43188,0.2619,1.00119,0.00120078,0.00120078,0.00120078
115,2340.96,0.48764,0.3931,1.02255,0.98923,0.98124,0.995,0.91021,0.43207,0.2775,0.98861,0.00119666,0.00119666,0.00119666
116,2365.09,0.47193,0.38885,1.00934,0.9904,0.98097,0.995,0.9221,0.42234,0.29513,0.98476,0.00119253,0.00119253,0.00119253
117,2387.61,0.49692,0.38964,1.02428,0.38965,0.54764,0.41463,0.09088,3.83311,2.77979,8.17811,0.0011884,0.0011884,0.0011884
118,2410.03,0.47826,0.41249,1.03169,0.5556,0.54167,0.44707,0.09084,3.75127,2.14973,7.96681,0.00118428,0.00118428,0.00118428
119,2434.25,0.51656,0.42631,1.04849,0.6675,0.6875,0.62939,0.24586,2.50297,2.18718,4.17813,0.00118015,0.00118015,0.00118015
120,2456.01,0.4664,0.39846,1.02634,0.99665,1,0.995,0.91352,0.43617,0.25813,1.00292,0.00117603,0.00117603,0.00117603
121,2478.67,0.48219,0.39807,1.01703,0.99447,1,0.995,0.90406,0.43592,0.2588,1.01224,0.0011719,0.0011719,0.0011719
