epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,12307.3,0.97964,0.59828,2.02837,0.96975,0.97135,0.98865,0.89972,0.93962,0.46372,1.98748,0.0012179,0.0012179,0.0012179
81,12500.8,0.97442,0.60011,2.02183,0.98659,0.97917,0.99323,0.90492,0.90729,0.45375,1.98536,0.001208,0.001208,0.001208
82,12695.9,0.98207,0.58599,2.02946,0.97755,0.98949,0.99151,0.90975,0.9232,0.4134,1.98964,0.0011981,0.0011981,0.0011981
83,12875.6,0.98646,0.6022,2.03429,0.86716,0.79545,0.90733,0.76161,1.30176,1.24843,2.30086,0.0011882,0.0011882,0.0011882
84,13063.8,0.99973,0.60216,2.04196,0.22555,0.11174,0.0841,0.01939,7.4911,9.42982,15.1306,0.0011783,0.0011783,0.0011783
85,13261.7,0.98247,0.59284,2.02515,0.98125,0.99109,0.99256,0.91699,0.89436,0.39607,1.94994,0.0011684,0.0011684,0.0011684
86,13448.5,0.96767,0.5843,2.01905,0.96978,0.98674,0.99215,0.91295,0.88664,0.40762,1.95962,0.0011585,0.0011585,0.0011585
87,13616.7,0.96395,0.58453,2.0143,0.97737,0.98137,0.99184,0.92352,0.87511,0.3993,1.9401,0.0011486,0.0011486,0.0011486
88,13810.4,0.98702,0.60434,2.02397,0.9772,0.97427,0.99152,0.91718,0.87667,0.43167,1.94554,0.0011387,0.0011387,0.0011387
89,14007.6,0.96965,0.60728,2.02475,0.75406,0.54924,0.69558,0.41315,3.04134,3.7045,3.74311,0.0011288,0.0011288,0.0011288
90,14205.4,0.94832,0.58552,2.01454,0.98571,0.96591,0.98857,0.90789,0.90193,0.4657,1.95183,0.0011189,0.0011189,0.0011189
91,14395,0.96346,0.59131,2.00727,0.98542,0.98295,0.99142,0.91332,0.88326,0.41438,1.94131,0.001109,0.001109,0.001109
92,14599.6,0.96203,0.55886,2.02382,0.27051,0.39962,0.36328,0.13725,5.84757,9.69971,6.3313,0.0010991,0.0010991,0.0010991
93,14780.2,0.95052,0.58967,2.02807,0.98564,0.96402,0.99024,0.90548,0.91082,0.44783,1.96983,0.0010892,0.0010892,0.0010892
94,14953.9,0.9678,0.59127,2.01922,0.98441,0.96591,0.99112,0.91147,0.89141,0.41518,1.97113,0.0010793,0.0010793,0.0010793
95,15149.1,0.94916,0.57578,2.00303,0.24063,0.29167,0.20208,0.06522,6.48654,10.4099,6.81059,0.0010694,0.0010694,0.0010694
96,15331.8,0.94246,0.57297,2.0235,0.98464,0.97121,0.99092,0.91016,0.8973,0.40992,1.95772,0.0010595,0.0010595,0.0010595
97,15532.6,0.95435,0.58271,2.02338,0.97531,0.99053,0.98981,0.90764,0.90881,0.41222,1.95632,0.0010496,0.0010496,0.0010496
98,15725.1,0.95733,0.57537,2.00543,0.9657,0.93561,0.98536,0.83394,1.3222,0.78625,2.26051,0.0010397,0.0010397,0.0010397
99,15910.7,0.94534,0.56996,2.00268,0.67404,0.55871,0.65385,0.36469,3.04933,3.08175,3.56419,0.0010298,0.0010298,0.0010298
100,16095.2,0.96595,0.57913,2.00297,0.97951,0.98864,0.99157,0.91846,0.88215,0.39032,1.95798,0.0010199,0.0010199,0.0010199
101,16292.8,0.94734,0.5566,2.01611,0.96311,0.96591,0.98671,0.88196,1.06805,0.58615,2.0849,0.00101,0.00101,0.00101
102,16469.6,0.9373,0.56977,2.00751,0.97658,0.94764,0.98538,0.86219,1.12187,0.61646,2.13515,0.0010001,0.0010001,0.0010001
