epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,29902.1,0.61921,0.4022,1.10976,0.99462,1,0.995,0.86962,0.5974,0.29636,1.03128,0.00039125,0.00039125,0.00039125
67,30351.1,0.6278,0.41667,1.11469,0.99976,1,0.995,0.90109,0.48112,0.25011,0.9484,0.0003665,0.0003665,0.0003665
68,30800.8,0.62077,0.40908,1.10914,0.98512,0.96809,0.99298,0.85762,0.62598,0.34935,1.06668,0.00034175,0.00034175,0.00034175
69,31249.7,0.62701,0.41051,1.10946,1,0.99923,0.995,0.90857,0.48404,0.24242,0.94887,0.000317,0.000317,0.000317
70,31698.9,0.63089,0.41221,1.11794,0.99957,1,0.995,0.91416,0.47779,0.23911,0.95297,0.00029225,0.00029225,0.00029225
71,32147.5,0.49952,0.2949,1.00875,0.99917,1,0.995,0.91158,0.48575,0.25162,0.95194,0.0002675,0.0002675,0.0002675
72,32594.1,0.4906,0.27345,1.00296,0.3336,0.23404,0.20454,0.0592,2.7265,3.36094,4.25155,0.00024275,0.00024275,0.00024275
73,33042.4,0.49061,0.27304,0.99362,0.99954,1,0.995,0.91195,0.48684,0.24394,0.94956,0.000218,0.000218,0.000218
74,33491.4,0.47464,0.26916,0.98179,0.99927,1,0.995,0.90567,0.5063,0.2557,0.95983,0.00019325,0.00019325,0.00019325
75,33939.6,0.48199,0.2673,1.00074,0.99949,1,0.995,0.91083,0.4879,0.24682,0.95154,0.0001685,0.0001685,0.0001685
76,34390.7,0.47881,0.2651,0.9966,0.99955,1,0.995,0.9048,0.48689,0.24206,0.9506,0.00014375,0.00014375,0.00014375
77,34849.3,0.46972,0.25547,0.99355,0.99971,1,0.995,0.91494,0.48013,0.2363,0.94804,0.000119,0.000119,0.000119
78,35335.2,0.47534,0.25955,0.98634,0.99966,1,0.995,0.91318,0.47715,0.23421,0.94345,9.425e-05,9.425e-05,9.425e-05
79,35866,0.46592,0.25498,0.98149,0.99962,1,0.995,0.91689,0.47665,0.2312,0.9412,6.95e-05,6.95e-05,6.95e-05
80,36410.2,0.46677,0.25837,0.97591,0.99965,1,0.995,0.91785,0.47479,0.23007,0.93967,4.475e-05,4.475e-05,4.475e-05
