epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,44035.7,0.4126,0.34826,0.99315,0.96169,0.99028,0.99274,0.94135,0.3308,0.20091,0.94264,0.000847813,0.000847813,0.000847813
132,44406.2,0.41024,0.36684,0.98944,0.98811,0.9854,0.99312,0.92458,0.34098,0.2115,0.96245,0.000844719,0.000844719,0.000844719
133,44779.3,0.397,0.3404,0.98348,0.98299,0.97975,0.99362,0.92646,0.3347,0.22243,0.95293,0.000841625,0.000841625,0.000841625
134,45136.2,0.40238,0.34354,0.9856,0.98992,0.97596,0.99001,0.92999,0.33782,0.21653,0.94566,0.000838531,0.000838531,0.000838531
135,45498,0.40604,0.33666,0.99135,0.9898,0.95905,0.98669,0.91411,0.33859,0.21162,0.96035,0.000835438,0.000835438,0.000835438
136,45845.3,0.41888,0.35429,0.99858,0.64304,0.6061,0.73204,0.34168,2.18556,2.38335,5.61909,0.000832344,0.000832344,0.000832344
137,46220.2,0.40392,0.36308,0.98976,0.94811,0.97023,0.984,0.92056,0.34439,0.21319,0.95761,0.00082925,0.00082925,0.00082925
138,46585.1,0.39916,0.34362,0.98305,0.98908,0.97791,0.99091,0.91728,0.35167,0.22104,0.96972,0.000826156,0.000826156,0.000826156
139,46939.8,0.39494,0.33731,0.98407,0.93584,0.92745,0.98929,0.88624,0.41569,0.40029,1.01938,0.000823063,0.000823063,0.000823063
140,47312.5,0.40221,0.32552,0.98349,0.99304,0.97022,0.9928,0.92941,0.33133,0.20409,0.94725,0.000819969,0.000819969,0.000819969
141,47657.6,0.4083,0.34263,0.98335,0.99016,0.98239,0.99151,0.91224,0.33995,0.2131,0.95337,0.000816875,0.000816875,0.000816875
142,48027.1,0.4065,0.34149,0.98316,0.9884,0.98361,0.99024,0.92576,0.32913,0.21709,0.95345,0.000813781,0.000813781,0.000813781
143,48391.1,0.39745,0.36014,0.97843,0.99118,0.98029,0.9903,0.93814,0.31578,0.20661,0.93643,0.000810688,0.000810688,0.000810688
144,48766.1,0.40541,0.34732,0.98856,0.96037,0.97678,0.98812,0.92335,0.34711,0.24656,0.95018,0.000807594,0.000807594,0.000807594
145,49139.1,0.40029,0.33714,0.97724,0.98502,0.98541,0.99223,0.92431,0.34007,0.21336,0.95727,0.0008045,0.0008045,0.0008045
146,49517.6,0.40518,0.35322,0.99097,0.96127,0.98273,0.9885,0.93196,0.32681,0.21078,0.93924,0.000801406,0.000801406,0.000801406
147,49878.2,0.40175,0.35062,0.98288,0.9795,0.97443,0.99229,0.86716,0.44881,0.27535,1.12525,0.000798313,0.000798313,0.000798313
148,50242.1,0.39868,0.34126,0.97235,0.978,0.98679,0.99115,0.93424,0.32468,0.20588,0.94261,0.000795219,0.000795219,0.000795219
149,50604,0.39053,0.31793,0.97844,0.98746,0.98301,0.99324,0.9395,0.31823,0.19558,0.93959,0.000792125,0.000792125,0.000792125
150,50962.1,0.3906,0.32568,0.97116,0.94455,0.97257,0.98909,0.90471,0.3559,0.22503,0.97436,0.000789031,0.000789031,0.000789031
151,51319.8,0.38795,0.32734,0.9829,0.98965,0.98436,0.99338,0.94603,0.33109,0.19996,0.94966,0.000785938,0.000785938,0.000785938
152,51701.7,0.39613,0.30808,0.98696,0.98237,0.977,0.99172,0.93944,0.33575,0.22305,0.94971,0.000782844,0.000782844,0.000782844
153,52077.8,0.39383,0.32396,0.98532,0.99155,0.98704,0.99305,0.9374,0.34106,0.1929,0.95381,0.00077975,0.00077975,0.00077975
154,52467.8,0.39604,0.32313,0.99034,0.98933,0.97734,0.99238,0.93202,0.3358,0.21648,0.96096,0.000776656,0.000776656,0.000776656
155,52845.4,0.38905,0.31588,0.97612,0.98629,0.98016,0.99354,0.91884,0.35214,0.21054,0.96099,0.000773563,0.000773563,0.000773563
156,53250.1,0.39143,0.32834,0.97286,0.99237,0.97167,0.994,0.90825,0.35759,0.20742,0.98851,0.000770469,0.000770469,0.000770469
157,53658.8,0.38529,0.31651,0.97781,0.98284,0.98125,0.98822,0.90479,0.36688,0.24412,0.97988,0.000767375,0.000767375,0.000767375
158,54025.1,0.38016,0.32445,0.97119,0.37619,0.8015,0.55373,0.20621,2.52158,3.41133,4.49048,0.000764281,0.000764281,0.000764281
159,54442.9,0.38861,0.32843,0.98171,0.65146,0.51799,0.62017,0.17952,3.08604,2.54183,7.40403,0.000761188,0.000761188,0.000761188
160,54849,0.3925,0.31307,0.96798,0.98923,0.9834,0.98738,0.91138,0.34374,0.22273,0.97623,0.000758094,0.000758094,0.000758094
161,55242.2,0.3785,0.31201,0.96522,0.98224,0.97989,0.98867,0.92862,0.33119,0.20148,0.95284,0.000755,0.000755,0.000755
162,55619.8,0.38733,0.31789,0.97731,0.9868,0.98623,0.99087,0.9249,0.32198,0.202,0.94353,0.000751906,0.000751906,0.000751906
163,56022.8,0.39605,0.34207,0.9879,0.98287,0.96386,0.99363,0.9313,0.34546,0.22825,0.95394,0.000748813,0.000748813,0.000748813
164,56420.3,0.39319,0.32388,0.98146,0.99279,0.97325,0.99078,0.9317,0.33527,0.20806,0.94923,0.000745719,0.000745719,0.000745719
165,56814.8,0.38166,0.32692,0.97004,0.9636,0.97915,0.9794,0.91953,0.32253,0.21717,0.94156,0.000742625,0.000742625,0.000742625
166,57194.7,0.39392,0.33113,0.97777,0.34097,0.76844,0.49074,0.22363,2.06334,3.37833,3.44632,0.000739531,0.000739531,0.000739531
167,57585.8,0.3914,0.31697,0.97891,0.95651,0.98115,0.98822,0.92925,0.34982,0.22433,0.9592,0.000736438,0.000736438,0.000736438
